,0,1
48193473,351,41
48193551,352,41
48193553,353,41
48193561,353,699
48193563,354,41
48193566,354,585
48193570,354,513
48193577,354,534
48193579,355,41
48193580,356,41
48193596,356,345
48193613,357,41
48193614,357,739
48193615,357,585
48193618,357,699
48193620,357,534
48193621,358,41
48193625,359,41
48193628,359,534
48193629,360,41
48193639,362,41
48193651,362,699
48193657,363,41
48193660,363,699
48193661,364,41
48193663,365,41
48193664,366,41
48193685,366,345
48193699,367,41
48193726,368,41
48193737,369,41
48193739,369,699
48193742,370,41
48193743,371,41
48193749,372,41
48193753,372,699
48193754,373,41
48193762,373,409
48193765,374,41
48193766,375,41
48194073,375,409
48194414,376,41
48194423,376,534
48194428,377,41
48194431,378,41
48194432,379,41
48194491,379,699
48194496,379,409
48194530,380,41
48194535,381,41
48194543,382,41
48194562,382,534
48194567,383,41
48194568,384,41
48194575,384,534
48194578,385,41
48194585,386,41
48194587,387,41
48194588,388,41
48194651,388,534
48194717,389,41
48194747,390,41
48194749,390,699
48194752,391,41
48194765,391,534
48194768,392,41
48194903,393,41
48194905,394,41
48194907,394,699
48194910,395,41
48194913,396,41
48194951,396,345
48194990,397,41
48195124,397,409
48195144,397,534
48195177,398,41
48195179,399,41
48195180,400,41
48195183,401,41
48195185,402,41
48195328,403,41
48195356,403,534
48195372,404,41
48195385,404,585
48195418,405,41
48195459,406,41
48195512,406,409
48195561,407,41
48195581,407,699
48195585,407,534
48195589,408,41
48195591,410,41
48195595,410,534
48195596,411,41
48195597,412,41
48195629,413,41
48195634,414,41
48195793,415,41
48195802,416,41
48195823,416,534
48195827,417,41
48195834,418,41
48195841,418,534
48195844,419,41
48195881,419,409
48195950,420,41
48195976,421,41
48195977,422,41
48196043,422,534
48196096,423,41
48196106,423,699
48196115,423,534
48196123,424,41
48196167,425,41
48196169,426,41
48196185,427,41
48196187,428,41
48196191,429,41
48196195,430,41
48196226,430,699
48196238,431,41
48196240,432,41
48196251,432,409
48196263,432,534
48196284,433,41
48196374,433,534
48196437,434,41
48196439,435,41
48196441,436,41
48196442,437,41
48196443,438,41
48196446,439,41
48196495,439,534
48196516,440,41
48196519,441,41
48196532,441,468
48196539,441,585
48196588,441,361
48196641,441,534
48196720,442,41
48196782,442,534
48196808,443,41
48196809,443,718
48197183,443,409
48197253,443,534
48197553,444,41
48197554,445,41
48197559,446,41
48198543,447,41
48198651,447,409
48198721,448,41
48198731,449,41
48198747,449,699
48198757,450,41
48198779,450,534
48198789,451,41
48198802,451,409
48198804,452,41
48198807,453,41
48198809,454,41
48198810,455,41
48198878,455,585
48199050,455,699
48199101,455,534
48199262,456,41
48199291,456,468
48199405,457,41
48199421,458,41
48199429,458,534
48199433,459,41
48199434,460,41
48199437,461,41
48199440,461,534
48199441,462,41
48199446,463,41
48199455,464,41
48199462,465,41
48199463,466,41
48199794,466,534
48200146,467,41
48200158,467,534
48200163,469,41
48200164,470,41
48200166,471,41
48200187,471,468
48200200,471,513
48200271,471,534
48200307,472,41
48200317,473,41
48200323,474,41
48200326,475,41
48200340,475,468
48200361,475,345
48200376,476,41
48200407,476,345
48200416,476,409
48200424,477,41
48200442,477,534
48200444,478,41
48200449,478,468
48200516,478,409
48200688,479,41
48200728,480,41
48200746,480,638
48200751,480,534
48200762,481,41
48200766,482,41
48200815,482,699
48200821,483,41
48200822,484,41
48200835,485,41
48200839,486,41
48200846,486,534
48200848,487,41
48200849,487,699
48200850,488,41
48200854,488,699
48200856,489,41
48200859,490,41
48200892,491,41
48201234,492,41
48201241,492,699
48201245,493,41
48201247,493,699
48201248,494,41
48201265,495,41
48201269,495,585
48201278,495,699
48201283,496,41
48201294,497,41
48201297,498,41
48201298,499,41
48201312,500,41
48201378,501,41
48201379,502,41
48201380,502,534
48201381,503,41
48201395,504,41
48201399,504,585
48201405,504,638
48201409,505,41
48201412,505,699
48201415,506,41
48201418,507,41
48201424,507,468
48201457,508,41
48201458,509,41
48201460,510,41
48201462,510,337
48201463,511,41
48201467,512,41
48201470,512,534
48201471,514,41
48201472,515,41
48201473,515,337
48201474,516,41
48201482,516,361
48201483,517,41
48201503,517,468
48201518,517,513
48201587,517,409
48201692,518,41
48201693,519,41
48201696,520,41
48201698,521,41
48201735,521,345
48201748,521,699
48201752,521,409
48201787,522,41
48201831,523,41
48201837,524,41
48201839,525,41
48201840,526,41
48201843,527,41
48201847,528,41
48201861,529,41
48201862,530,41
48201890,531,41
48201926,532,41
48201928,533,41
48201934,533,534
48201937,535,41
48201938,535,361
48201939,536,41
48201951,536,337
48201953,536,345
48201967,537,41
48201973,538,41
48202006,539,41
48202035,540,41
48202038,540,534
48202039,541,41
48202064,541,409
48202073,541,534
48202096,542,41
48202097,543,41
48202113,544,41
48202124,544,361
48202125,544,534
48202126,545,41
48202131,545,361
48202132,546,41
48202142,547,41
48202201,547,585
48202330,547,638
48202415,547,699
48202444,547,409
48202476,547,534
48202568,548,41
48202718,549,41
48202720,550,41
48202746,550,345
48202761,550,409
48202765,550,534
48202772,551,41
48202773,552,41
48202776,553,41
48202781,553,361
48202782,554,41
48202802,554,534
48202823,555,41
48202827,555,361
48202833,555,534
48202845,556,41
48202846,556,739
48202886,556,957
48202966,556,468
48203073,556,513
48203891,556,699
48204192,556,534
48204718,557,41
48205002,557,534
48205282,558,41
48205294,559,41
48205299,559,585
48205332,559,699
48205336,559,361
48205347,559,534
48205370,560,41
48205373,560,699
48205374,560,361
48205375,561,41
48205376,561,585
48205382,561,534
48205384,562,41
48205413,563,41
48205420,564,41
48205480,564,534
48205502,565,41
48205506,565,699
48205509,566,41
48206050,567,41
48206052,568,41
48206074,568,126
48206158,568,409
48206219,569,41
48206224,569,534
48206238,570,41
48206240,571,41
48206256,572,41
48206265,572,534
48206269,573,41
48206280,573,468
48206295,573,513
48206363,573,409
48206411,573,534
48206543,574,41
48206545,575,41
48206675,575,534
48206753,576,41
48206757,577,41
48206758,578,41
48206764,578,699
48206768,579,41
48206769,580,41
48206776,581,41
48206786,581,534
48206789,582,41
48206865,582,534
48206941,583,41
48206970,583,534
48206983,584,41
48206991,586,41
48207024,586,534
48207034,587,41
48207035,588,41
48207040,589,41
48207044,589,337
48207046,589,699
48207048,589,409
48207052,590,41
48207071,590,699
48207072,591,41
48207082,592,41
48207086,593,41
48207093,594,41
48207094,595,41
48207102,595,699
48207104,596,41
48207110,597,41
48207113,597,534
48207114,598,41
48207163,598,345
48207198,599,41
48207218,600,41
48207219,601,41
48207243,601,638
48207253,601,699
48207306,602,41
48207320,602,699
48207323,603,41
48207462,604,41
48207466,605,41
48207467,606,41
48207470,606,699
48207472,607,41
48208250,607,534
48208621,608,41
48208622,608,718
48210006,608,513
48211356,608,638
48212798,608,699
48213176,608,361
48213420,608,534
48214267,608,698
48215518,609,41
48215533,609,534
48215535,610,41
48215575,610,699
48215579,610,534
48215582,611,41
48215599,612,41
48215604,613,41
48215610,614,41
48215614,614,345
48215619,615,41
48215629,615,585
48215639,615,345
48215644,615,699
48215648,615,534
48215650,616,41
48215666,616,699
48215667,617,41
48215676,617,585
48215685,617,345
48215693,618,41
48215716,619,41
48215722,619,513
48215765,619,534
48215785,620,41
48215790,621,41
48215823,622,41
48215826,623,41
48215834,623,638
48215842,624,41
48215848,625,41
48215853,626,41
48215956,626,762
48216088,626,409
48216165,626,534
48216385,627,41
48216388,628,41
48216390,629,41
48216437,629,534
48216439,630,41
48216445,630,699
48216446,630,409
48216448,631,41
48216454,631,699
48216456,631,534
48216458,632,41
48216461,632,699
48216463,633,41
48216496,634,41
48216501,634,534
48216502,635,41
48216524,635,534
48216525,636,41
48216539,636,409
48216545,637,41
48216557,637,699
48216561,637,534
48216566,639,41
48216593,640,41
48216598,641,41
48216606,641,638
48216701,642,41
48216703,643,41
48216731,643,534
48216751,644,41
48216752,644,585
48216758,644,699
48216759,644,361
48216762,645,41
48216802,646,41
48216806,647,41
48216810,648,41
48217037,648,513
48217312,648,791
48217593,648,534
48218023,649,41
48218059,650,41
48218066,650,699
48218072,650,534
48218083,651,41
48218097,651,409
48218108,652,41
48218112,653,41
48218159,653,409
48218308,654,41
48218323,654,699
48218329,654,534
48218339,655,41
48218375,656,41
48218385,656,638
48218387,656,699
48218392,656,698
48218400,657,41
48218405,658,41
48218440,658,699
48218445,658,534
48218457,659,41
48218474,660,41
48218508,661,41
48218526,662,41
48218751,662,409
48218989,663,41
48219041,664,41
48219058,665,41
48219059,665,739
48219101,665,534
48219103,666,41
48219414,666,409
48219636,667,41
48219644,668,41
48219670,669,41
48219675,669,585
48219693,670,41
48219756,670,534
48219783,671,41
48219979,672,41
48220067,672,638
48220142,672,534
48220208,673,41
48220364,673,699
48220432,673,409
48220722,674,41
48220724,674,585
48220731,674,534
48220736,675,41
48220745,675,534
48220746,676,41
48220760,676,699
48220763,677,41
48220774,678,41
48220839,678,699
48220880,678,534
48220962,679,41
48221139,680,41
48221151,680,337
48221162,680,409
48221166,680,534
48221175,681,41
48221595,682,41
48221596,682,699
48221597,683,41
48221610,683,534
48221613,684,41
48221637,685,41
48221642,686,41
48221646,687,41
48221903,688,41
48221959,688,409
48221998,688,534
48222091,689,41
48222099,689,126
48222111,689,534
48222120,690,41
48222373,690,791
48222408,691,41
48222417,692,41
48222418,692,739
48222422,692,468
48222443,692,409
48222459,692,534
48222482,693,41
48222489,694,41
48222572,694,698
48222600,695,41
48222612,696,41
48222615,696,468
48222638,697,41
48222835,697,126
48222892,697,513
48223003,697,345
48223467,697,534
48223551,697,698
48223954,700,41
48223963,700,126
48223979,700,534
48223983,701,41
48224285,702,41
48224301,702,534
48224308,704,703
48224384,705,703
48224404,706,703
48224407,707,703
48224533,707,534
48224547,708,703
48224548,709,703
48224550,710,703
48224551,710,714
48224552,710,737
48224553,710,739
48224623,711,703
48224624,711,714
48224625,711,718
48224626,711,737
48224627,711,739
48224809,712,703
48224822,713,703
48224824,715,714
48224825,715,718
48225035,716,714
48225036,716,718
48225037,716,737
48225715,716,791
48226597,717,714
48226598,717,718
48226655,719,718
48227097,719,361
48227168,719,534
48227425,720,718
48227765,721,718
48227934,722,718
48228321,723,718
48228376,724,718
48228478,724,409
48228494,724,534
48228543,725,718
48228577,725,534
48228611,726,718
48228617,726,409
48228620,727,718
48228727,728,718
48228735,729,718
48228843,729,468
48228956,729,513
48229714,729,534
48230401,730,718
48230425,730,534
48230448,731,718
48232550,731,361
48233195,731,698
48233827,732,718
48235162,732,126
48238968,732,361
48239008,732,409
48239052,732,534
48239876,732,698
48240779,733,718
48240781,734,718
48240793,735,718
48241052,736,718
48241085,738,737
48241087,740,739
48241107,741,739
48241181,741,409
48241197,741,534
48241203,741,698
48241245,742,739
48241246,743,739
48241332,744,739
48241362,744,699
48241373,744,409
48241433,745,739
48241451,746,739
48241460,747,739
48241463,748,739
48241586,749,739
48241597,749,468
48241805,750,739
48241890,750,409
48241984,751,739
48241992,752,739
48242001,753,739
48242068,753,409
48242233,754,739
48242250,755,739
48242254,756,739
48242257,758,739
48242271,758,762
48242280,758,409
48242288,760,739
48242305,761,739
48242306,763,739
48242405,764,739
48242446,765,739
48242448,766,739
48242492,767,739
48242493,768,739
48242512,769,739
48242513,770,739
48242519,771,739
48242523,772,739
48242614,773,739
48242619,774,739
48242621,775,739
48242645,776,739
48242648,777,739
48242700,778,739
48242752,779,739
48242882,779,791
48243360,780,739
48243368,781,739
48243372,783,739
48243379,783,782
48243387,784,739
48243389,785,739
48243444,786,739
48243446,787,739
48243478,788,739
48243486,789,739
48243487,790,739
48243508,792,739
48243543,793,739
48243555,794,739
48243609,794,468
48243665,794,513
48244200,795,739
48244202,796,739
48244206,797,739
48244216,797,534
48244218,798,739
48244219,799,739
48244223,800,739
48244224,801,739
48244235,801,957
48244338,801,345
48244557,801,409
48244969,802,739
48244970,802,585
48244971,803,739
48244973,804,739
48244990,805,739
48245067,806,739
48245111,807,739
48245125,808,739
48245127,808,409
48245128,809,739
48245137,810,739
48245163,810,585
48245299,810,534
48245355,811,739
48245357,812,739
48245361,812,513
48245532,813,739
48245533,814,739
48245541,815,739
48245565,816,739
48245581,817,739
48245642,818,739
48245643,819,739
48245644,819,782
48245648,820,739
48245649,820,468
48245660,821,739
48245846,822,739
48245853,822,468
48245880,823,739
48245882,823,782
48245887,824,739
48246113,825,739
48246864,826,739
48246882,827,739
48246892,828,739
48246899,829,739
48246911,830,739
48246915,831,739
48246928,832,739
48246930,833,739
48246931,834,739
48246955,834,534
48246965,835,739
48247007,836,739
48247014,837,739
48247025,838,739
48247041,839,739
48247071,840,739
48247094,841,739
48247224,841,698
48247241,842,739
48247243,843,739
48247259,843,409
48247278,844,739
48247279,845,739
48247284,846,739
48247288,847,739
48247289,848,739
48247500,848,534
48247716,849,739
48247867,849,409
48248109,850,739
48248117,851,739
48248147,851,345
48248179,851,409
48248278,852,739
48248286,853,739
48248289,854,739
48248294,855,739
48248297,856,739
48248301,857,739
48248310,857,409
48248317,858,739
48248319,859,739
48248321,860,739
48248398,860,409
48248462,860,534
48248604,861,739
48248638,862,739
48248641,863,739
48248643,864,739
48248651,865,739
48248654,866,739
48248669,867,739
48248671,867,957
48248681,868,739
48248683,869,739
48248691,870,739
48248692,871,739
48248694,872,739
48248697,873,739
48248701,874,739
48248702,875,739
48248705,875,782
48248734,876,739
48248822,877,739
48248831,878,739
48248832,879,739
48248862,880,739
48248906,881,739
48248909,881,782
48248922,882,739
48248943,883,739
48248955,883,409
48248966,884,739
48249017,885,739
48249044,886,739
48249203,887,739
48249224,888,739
48249231,889,739
48249232,890,739
48249234,890,782
48249243,891,739
48249244,891,468
48249269,892,739
48249270,892,957
48249280,893,739
48249287,894,739
48249292,895,739
48249299,896,739
48249316,897,739
48249322,898,739
48249326,899,739
48249328,900,739
48249331,901,739
48249335,902,739
48249337,903,739
48249354,903,468
48249438,903,699
48249569,903,534
48249748,904,739
48249768,905,739
48249770,906,739
48249796,907,739
48249803,908,739
48249804,909,739
48249805,910,739
48249853,910,409
48250003,911,739
48250067,912,739
48250073,913,739
48250083,914,739
48250141,915,739
48250189,915,534
48250226,916,739
48250228,917,739
48250230,917,782
48250234,918,739
48250334,918,409
48250598,919,739
48250605,920,739
48250609,921,739
48250610,922,739
48250630,923,739
48250632,924,739
48250633,925,739
48250748,925,534
48250862,926,739
48250885,927,739
48250917,927,409
48250964,928,739
48250973,929,739
48250977,930,739
48250991,931,739
48251025,932,739
48251188,932,409
48251258,932,534
48251397,933,739
48251410,934,739
48251411,935,739
48251414,936,739
48251499,936,409
48251542,936,534
48251721,937,739
48251740,938,739
48251757,939,739
48251787,940,739
48251807,940,698
48251826,941,739
48251877,942,739
48251892,942,468
48251910,942,513
48252129,943,739
48252132,943,468
48252223,944,739
48252235,945,739
48252239,945,782
48252261,946,739
48252295,946,409
48252361,947,739
48252362,948,739
48252364,949,739
48252415,950,739
48252441,950,534
48252456,951,739
48252457,951,585
48252470,952,739
48252472,953,739
48252493,954,739
48252511,955,739
48252515,956,739
48252531,958,739
48252595,959,739
48252898,960,739
48252920,960,513
48253072,961,739
48253085,961,534
48253095,962,739
48253111,963,739
48253167,964,739
48253174,965,739
48253179,966,739
48253185,967,739
48253203,968,739
48253213,969,739
48253217,970,739
48253220,971,739
48253360,972,739
48253398,973,739
48253406,974,739
48253416,975,739
48253421,976,739
48253513,976,534
48253635,977,739
48253656,978,739
48253709,978,534
48253724,979,739
48253756,979,409
48253784,980,739
48253821,981,739
48253822,982,739
48253825,983,739
48253922,984,739
48253923,985,739
48253948,986,739
48253966,986,534
48253974,987,739
48254034,988,739
48254058,989,739
48254066,989,409
48254089,990,739
48254135,991,739
48254146,991,409
48254170,992,739
48254225,993,739
48254233,994,739
48254236,995,739
48254256,996,739
48254365,997,739
48254371,998,739
48254372,999,739
48254415,1000,739
48254466,1000,513
